"id","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
1801,218.1,43.29,-0.6,61.9,20.59,5.83,16.29,54,7.6,31.9,-0.47,"a5",18.53,"G",17.1,17.2,39.09,"B",45.4
1802,72.57,43.29,-0.93,61.6,NA,NA,NA,55,7.1,17.42,-2.16,"a5",16.22,"I",NA,17.2,39.1,"B",45.44
1803,121.88,43.4,-0.77,63.8,11.98,6.48,16.29,58,7.52,14.28,-5.17,"a3",16.12,"G",17.08,17.18,39.18,"B",45.5
1804,46.03,43.43,-0.73,62.3,19.46,8.33,16.26,60,8.48,32.69,1.91,"a4",37.73,"G",17.06,17.16,39.23,"D",45.6
1805,28.25,43.5,-0.96,62.9,6.55,8.23,16.29,55,8.24,7.28,-0.57,"a5",17.16,"I",17.03,17.17,39.29,"B",45.73
1806,396.04,43.59,-0.54,62.5,25.74,4.96,16.29,59,6.62,38.08,0.71,"a4",16.82,"H",17,17.13,39.29,"B",45.79
1807,109.77,43.63,-0.9,62.8,12.63,6.46,16.29,58,7.41,18.25,-3.34,"a4",24.13,"H",17.02,17.1,39.42,"C",45.92
1808,26.35,43.63,-1,59.5,7.71,7.29,16.23,61,7.72,11.71,-3.13,"a4",16.94,"G",17,17.1,39.42,"B",46
1809,37.8,43.65,-0.99,62,NA,NA,NA,56,8.16,47.38,1.6,"a4",29.26,"H",NA,17.1,39.54,"C",46.07
1810,20.6,43.73,-0.65,62.2,27.65,9.18,16.23,58,7.66,44.1,6.54,"a4",27.59,"G",17.02,17.12,39.52,"C",46.11
1811,370.37,43.83,-0.54,59.9,19.74,5.79,16.2,61,7.13,21.58,-3.79,"a4",22.35,"I",17,17.1,39.6,"C",46.23
1812,189.21,43.9,-0.79,62,18.24,6.05,16.2,55,8.2,28.1,-1.08,"a5",27.57,"I",17,17.1,39.69,"C",46.28
1813,22.35,43.9,-1,63,17.82,6.4,16.2,59,8.1,30.57,-2.55,"a3",19.89,"F",17,17.1,39.7,"B",46.31
1814,412.37,43.9,-0.41,63.4,22.4,5.28,16.2,61,6.66,30.37,-3.27,"a2",15.81,"E",17,17.1,39.76,"B",46.4
1815,93.85,43.96,-0.78,61.6,11.8,5.22,16.23,55,7.93,17.06,-0.8,"a5",17.68,"F",17,17.1,39.79,"B",46.42
1816,65,44.03,-0.92,60.3,14.98,6.96,16.23,62,8.13,25.27,-1.97,"a4",19.33,"D",17,17.1,39.79,"B",46.5
1817,345.42,44.09,-0.55,62.9,22.1,6.13,16.2,59,6.34,31.95,-3.15,"a3",15.64,"H",17,17.09,39.86,"B",46.53
1818,20.84,44.09,-0.51,59.8,8.26,9.09,16.2,59,7.81,13.69,3.32,"a4",25.29,"E",17,17.08,39.92,"C",46.58
1819,292.4,44.2,-0.51,61.8,18.27,5.53,16.2,59,6.65,23.18,-3.58,"a3",15.03,"G",17,17.05,40,"B",46.65
1820,57.79,44.2,-1,65.1,19.61,7.79,16.2,58,7.82,32.76,-2.8,"a1",27.25,"G",17,17.06,40.05,"C",46.74
1821,179.21,44.26,-0.58,60.7,19.17,5.68,16.2,59,6.83,30.12,-1.34,"a4",30.56,"E",17,17.07,40.09,"D",46.79
1822,21.82,44.36,-0.63,60.3,41.36,8.14,16.23,60,7.77,61.09,2.87,"a4",28.74,"H",17,17.03,40.16,"C",46.82
1823,230.41,44.43,-0.55,62.1,16.54,5.45,16.23,58,6.6,21.61,-2.38,"a4",28.17,"G",16.99,17.02,40.22,"D",46.87
1824,32.4,44.43,-1,61.4,10.04,7.32,16.2,57,7.94,16.94,-1.35,"a5",18.1,"G",16.96,17.06,40.28,"B",46.98
1825,15.94,44.5,-0.74,62.8,13.9,8.55,16.2,57,8.97,24.61,3.13,"a5",30.09,"F",16.94,17.03,40.29,"C",47.02
1826,30.43,44.5,-0.96,59.8,13.58,8.44,16.2,58,7.96,23.73,1.55,"a4",26.92,"H",16.98,17.02,40.33,"C",47.03
1827,58.51,44.59,-0.99,62.1,15.97,6.99,16.2,57,8.58,27.09,-0.73,"a5",20.44,"J",16.92,17.02,40.4,"B",47.08
1828,19.54,44.59,-0.63,62.4,17.09,8.48,16.2,55,8.69,29.52,3.28,"a5",29.68,"I",16.91,17,40.44,"C",47.1
1829,219.54,44.76,-0.51,62.2,21.47,5.03,16.2,54,6.52,33.42,1.4,"a5",16.53,"D",16.89,16.98,40.86,"B",47.41
1830,113.96,44.79,-0.75,62.6,14.67,6.3,16.2,57,7.2,23.14,-3.59,"a3",17.02,"E",16.84,16.96,40.88,"B",47.49
1831,301.66,44.79,-0.52,63.2,20.25,4.89,16.2,56,6.62,28.99,-0.97,"a3",22.54,"F",16.85,16.96,41,"C",47.58
1832,11.49,44.86,1.69,62.3,19.01,9.98,16.2,55,10.53,32.44,11.72,"a5",35.45,"H",16.84,16.9,41.05,"C",47.67
1833,86.43,44.86,-0.77,62,17.21,7.77,16.2,57,7.37,28.6,-1.29,"a3",32.83,"F",16.82,16.89,41.12,"D",47.72
1834,13.89,45,0.82,60.7,9.77,9.39,16.13,60,9.23,17.38,5.5,"a4",20.86,"J",16.8,16.89,41.23,"B",47.79
1835,171.97,45.03,-0.78,62.2,17.89,6.78,16.1,56,6.51,27.88,-1.17,"a5",16.02,"I",16.79,17.05,41.4,"B",49.05
1836,18.79,45.09,-0.98,62.7,13.53,6.96,16.1,56,7.97,23.94,-0.94,"a5",34.98,"G",16.79,17.18,41.42,"D",49.62
1837,150.26,45.09,-0.75,62.7,16.36,5.93,16.1,55,8.47,25.42,-3.16,"a3",28.18,"E",16.79,17.28,41.5,"C",50.01
1838,67.52,45.29,-0.92,62.2,10.88,7.13,16.13,56,7.63,16.6,-1.92,"a5",17.19,"G",16.79,17.53,41.59,"B",50.36
1839,14.01,45.36,0.39,62.6,22.32,8.88,16.2,55,9.29,37.05,5.6,"a5",32.05,"F",16.79,17.62,41.63,"C",50.32
1840,511.51,45.4,-0.54,61,27.16,5.01,16.1,56,6.23,38.85,1.39,"a5",22.11,"I",16.79,17.7,41.7,"C",50.47
1841,49.01,45.93,-1,62.6,14.37,7.15,16.2,58,7.88,24.61,-2.77,"a3",26.7,"F",16.79,17.8,41.77,"C",50.41
1842,203.25,46.09,-0.66,61.8,25.95,5.94,16.2,56,6.79,40.56,0.22,"a5",17.73,"G",16.79,17.97,41.88,"B",50.52
1843,82.54,46.03,-0.91,63.2,NA,NA,NA,57,7.7,21.24,-3.33,"a3",25.61,"F",NA,18.15,41.9,"C",50.56
1844,77.04,46,-0.91,60.4,18.5,6.23,16.2,60,7.4,30.82,-1.6,"a4",25.78,"D",16.79,18.23,41.91,"C",50.47
1845,62.11,46,-0.98,60.4,11.53,7.32,16.2,58,7.2,18.57,-2.32,"a4",23.86,"H",16.79,18.3,41.97,"C",50.55
1846,13.24,46,-0.74,62.6,15.02,8.22,16.2,59,8.74,26.46,0.07,"a3",20.84,"G",16.79,18.31,42,"B",50.31
1847,296.74,46,-0.65,61.6,18.77,5.87,16.2,55.1,6.61,24.84,-1.84,"a5",15.24,"J",16.79,18.25,42.08,"B",49.67
1848,35.21,46,-1,65.7,30.21,7.24,16.2,58,7.7,47.32,-2.93,"a1",27.88,"E",16.79,18.19,42.2,"C",49.26
1849,419.29,46.06,-0.54,61.8,21.86,5.26,16.2,55,7.35,28.15,-0.64,"a5",24.12,"D",16.79,18.13,42.23,"C",49.12
1850,66.47,46.09,-0.92,63.7,15.86,5.91,16.2,58,7.67,26.74,-2.68,"a3",18.56,"E",16.79,18.1,42.35,"B",48.85
1851,120.19,46.33,-0.77,63.9,12.84,6.21,16.23,59,5.7,18.03,-4.37,"a3",24.6,"H",16.81,18.08,42.37,"D",49.38
1852,185.7,46.93,-0.75,62.8,35.09,6.68,16.29,55,8.02,52.9,-1.27,"a3",29.01,"E",16.79,18.36,42.29,"C",50.97
1853,101.88,47.06,-0.81,61.9,16.03,6.52,16.29,57,6.55,26.21,-1.21,"a5",16.14,"D",16.84,18.53,42.34,"B",51.19
1854,343.64,47.13,-0.52,62.1,26.64,5.91,16.29,56,6.99,40.25,0,"a5",24.87,"E",16.81,18.64,42.31,"C",51.24
1855,50.44,47.2,-1,62.2,11.97,6.85,16.29,65,8.59,20.1,-4.6,"a2",28.3,"G",16.79,18.75,42.29,"C",51.29
1856,161.29,47.16,-0.7,56.8,14.31,6.55,16.23,64,6.56,19.39,-5.48,"a2",28.01,"H",16.83,18.82,42.33,"D",51.32
1857,124.38,47.29,-0.82,60.3,16.97,6.61,16.29,57,6.68,27.36,-3.14,"a3",23.14,"E",16.8,18.91,42.3,"C",51.39
1858,236.13,47.33,-0.63,62.8,16.87,4.81,16.29,61,6.45,22.4,-2.51,"a2",14.78,"F",16.81,19.03,42.31,"B",51.36
1859,44.21,47.4,-1,63.1,NA,NA,NA,57,8.24,27.44,-1.89,"a3",28.08,"E",NA,19.11,42.33,"C",51.43
1860,260.42,47.43,-0.45,60.9,22.94,5.7,16.29,55,6.24,35.27,-0.03,"a5",9.82,"F",16.79,19.19,42.31,"A",51.3
1861,398.41,47.66,-0.52,61.9,21.53,4.77,16.29,53.9,6.42,28.23,0.92,"a5",15.01,"I",16.8,19.12,42.41,"B",51.66
1862,12.46,47.79,-0.72,61.6,22.09,8.91,16.29,58,8.6,36.75,4.72,"a4",21.36,"E",16.81,19.1,42.4,"B",51.9
1863,25.63,47.86,-0.97,60.2,NA,NA,NA,63,8.04,20.77,-0.89,"a3",18.82,"F",NA,19.04,42.4,"B",52.02
1864,106.27,48,-0.76,61.9,17.21,6.89,16.29,57,6.85,28.2,-0.85,"a5",16.95,"D",16.79,19,42.4,"B",52.05
1865,64.41,48.16,-0.91,61.2,25.16,6.63,16.29,56,7.58,40.53,-0.89,"a4",34.66,"G",16.82,19,42.43,"D",52.24
1866,166.11,48.2,-0.54,61.2,13.92,5.63,16.29,56,6.58,17.22,-2.17,"a5",7.9,"F",16.8,19,42.41,"A",52.38
1867,49.55,48.29,-1,63.4,36.05,6.85,16.29,58,8.83,54.57,-1,"a3",31.62,"F",16.81,18.93,42.42,"C",52.4
1868,117.23,48.29,-0.81,60.8,13.97,5.75,16.29,57,6.91,21.39,-3.33,"a3",16.18,"F",16.84,18.89,42.45,"B",52.39
1869,236.13,48.36,-0.66,62.6,16.2,5.05,16.29,57,7.33,19.27,-2.88,"a3",15.93,"G",16.85,18.79,42.47,"B",52.2
1870,41.77,48.5,-1,62.7,12,8.13,16.39,59,7.76,20.51,0.03,"a4",25.91,"H",16.84,18.73,42.52,"C",52.52
1871,228.31,48.53,-0.6,61,70.7,5.09,16.39,59,6.88,94.58,3.21,"a4",20.23,"D",16.81,18.7,42.5,"B",52.68
1872,281.69,48.53,-0.52,63,20.93,4.6,16.39,56,6.74,31.13,0.41,"a3",30.01,"G",16.81,18.7,42.52,"D",52.95
1873,18,48.59,-0.68,59.2,7.81,8.69,16.39,59,8.92,12.85,1.31,"a4",28.52,"G",16.82,18.7,42.51,"C",53.15
1874,45.92,48.59,-1,59.5,11.79,7.36,16.39,55,8.04,19.92,-1.98,"a4",26.65,"G",16.83,18.7,42.53,"C",53.29
1875,15.12,48.63,-0.72,60.3,15.67,8.47,16.39,59,8.34,27.43,1.07,"a3",20.12,"G",16.8,18.7,42.51,"B",53.48
1876,187.62,48.7,-0.62,62.2,31.64,5.43,16.39,54,7.21,48.45,1.6,"a5",26.33,"D",16.83,18.61,42.5,"C",53.7
1877,13.81,48.7,-0.73,61.8,NA,NA,NA,56,8.66,19.17,0.27,"a5",19.93,"G",NA,18.6,42.46,"B",53.66
1878,282.09,48.73,-0.51,63.1,22.45,5.86,16.39,57,7.96,34.06,-2.44,"a3",35.24,"I",16.81,18.58,42.48,"D",53.66
1879,22.48,48.79,-0.5,62.7,NA,NA,NA,58,8.44,13.84,-0.66,"a3",27.18,"I",NA,18.6,42.56,"C",53.74
1880,182.82,48.79,-0.59,61.1,20.93,6.13,16.39,57,6.06,33.1,-0.57,"a5",15.66,"D",16.83,18.54,42.57,"B",53.79
1881,369,48.9,-0.52,60.4,20.54,5.78,16.39,59,6.29,26.4,-3.77,"a3",14.55,"G",16.81,18.5,42.59,"B",53.79
1882,31.73,48.9,-1,61.2,13.11,7.64,16.39,61,7.43,22.88,-1.01,"a4",17.8,"D",16.85,18.5,42.65,"B",53.83
1883,48.07,49,-0.99,62.1,NA,NA,NA,56,6.57,16.95,-1.93,"a5",21.83,"G",NA,18.48,42.7,"C",53.99
1884,272.48,49.03,-0.52,60,17.6,4.83,16.39,59,6.79,22.08,-0.84,"a4",15.2,"E",16.83,18.5,42.73,"B",54.26
1885,179.21,49.09,-0.58,61.1,15.21,4.4,16.39,56,6.92,21.03,2.12,"a5",8.88,"G",16.82,18.5,42.76,"A",54.42
1886,310.56,49.09,-0.58,61.6,25.37,4.81,16.39,55,6.89,38.61,2.41,"a5",24.48,"D",16.86,18.5,42.82,"C",54.52
1887,60.22,49.2,-1,61.5,25.21,8.39,16.39,56,8.26,40.63,3.68,"a5",37.39,"G",16.88,18.5,42.95,"D",54.59
1888,59.79,49.2,-0.91,62.3,NA,NA,NA,54,7.31,19.32,-1.18,"a5",17,"E",NA,18.5,42.97,"B",54.61
1889,80.71,49.29,-0.94,62.2,17.99,6.98,16.39,57,6.93,29.96,-0.53,"a5",24.28,"G",16.86,18.5,43.01,"C",54.56
1890,27.19,49.36,-0.73,61.9,25.68,7.96,16.43,57,8.44,41.48,2.33,"a5",29.77,"J",16.85,18.47,43.05,"C",54.51
1891,202.22,49.42,-0.6,61,NA,NA,NA,56,6.83,37.1,-0.1,"a4",17.53,"D",NA,18.43,43.05,"B",54.51
1892,12.68,49.4,0.19,60.2,15.94,9.64,16.39,61,8.86,27.89,7.1,"a3",30.07,"F",16.86,18.42,43.06,"C",54.52
1893,97.13,49.4,-0.82,60.2,18.44,7.18,16.39,60,7.57,30.41,-1.29,"a4",18.63,"G",16.85,18.42,43.05,"B",54.52
1894,84.6,49.47,-0.92,65.6,10.42,6.88,16.39,60,8.3,13.13,-6.93,"a1",26.08,"D",16.85,18.39,43.05,"C",54.53
1895,475.06,49.53,-0.51,63.4,32.07,5.67,16.43,57,7.25,47.34,-2.24,"a2",26.07,"H",16.87,18.39,43.13,"C",54.7
1896,36.83,49.59,-1,63.1,NA,NA,NA,53,7.99,21.35,-0.92,"a5",26.72,"G",NA,18.39,43.11,"C",54.7
1897,54.57,49.59,-1,59.6,18.27,7.64,16.5,60,7.04,30.8,-0.32,"a4",24.75,"H",16.86,18.36,43.09,"C",54.73
1898,29.92,49.7,-1,62.3,25.12,7.83,16.5,57,7.31,40.72,1.92,"a5",33.64,"I",16.81,18.31,43.08,"D",54.77
1899,13.65,49.7,-0.74,63.7,19.9,9.67,16.5,58,8.17,33.68,6.74,"a2",20.29,"F",16.79,18.31,43.31,"B",54.68
1900,253.49,49.57,-0.59,60.1,46.32,5.99,16.43,57,6.85,66.5,1.56,"a5",19.25,"F",16.79,18.29,43.42,"B",54.56
1901,229.36,49.33,-0.52,62.3,16.07,6.49,16.46,57,7.74,19.54,-2.88,"a5",16.85,"E",16.79,18.29,43.61,"B",54.22
1902,231.75,49.13,-0.65,61.3,31.04,6.05,16.39,58,6.98,47.42,-0.45,"a4",18.56,"F",16.79,18.29,43.7,"B",54.22
1903,186.74,49.03,-0.51,58.4,NA,NA,NA,62,6.25,33.81,-0.25,"a4",9.85,"G",NA,18.29,43.74,"A",54.39
1904,77.76,48.95,-0.92,62.9,23.5,7.69,16.39,57,7.74,38.15,0.33,"a4",19.64,"H",16.79,18.27,43.77,"B",54.4
1905,110.19,48.93,-0.77,61.1,12.28,6.57,16.39,57,6.54,17.09,-2.54,"a5",14.78,"E",16.79,18.23,43.82,"B",54.44
1906,225.73,48.93,-0.51,61.7,21.02,5.81,16.46,57,6.55,32.52,-0.4,"a5",9.93,"F",16.79,18.27,43.95,"A",54.41
1907,447.43,48.79,-0.56,60.1,22.18,5.41,16.39,56,7.23,27.38,-1.26,"a5",23.49,"F",16.79,18.25,44.09,"C",54.44
1908,27.85,48.79,-0.96,62.1,10.92,7.31,16.39,54,8.89,18.98,-1.08,"a5",20.3,"H",16.79,18.24,44.12,"B",54.39
1909,357.78,48.86,-0.42,62.1,NA,NA,NA,56,6.12,32.43,1.67,"a5",27.47,"G",NA,18.21,44.26,"D",54.4
1910,198.61,48.97,-0.65,62.1,15.64,6.63,16.39,56,6.93,20.95,-2.41,"a5",15.69,"F",16.82,18.23,44.33,"B",54.63
1911,272.85,48.97,-0.58,61.1,27.54,6.29,16.46,56,7.24,42.28,-2.02,"a3",33.15,"H",16.82,18.29,44.39,"D",54.94
1912,264.55,48.93,-0.64,63.5,18.18,5.81,16.46,56,7.49,24.95,-3.58,"a3",17.17,"J",16.81,18.29,44.43,"B",54.76
1913,200.2,48.79,-0.65,61.8,NA,NA,NA,56,6.61,31.19,-0.76,"a5",16.52,"E",NA,18.31,44.48,"B",55.17
1914,320,48.79,-0.52,60.6,NA,NA,NA,60,7,28.74,1.45,"a4",16.58,"H",NA,18.39,44.44,"B",55.58
1915,380.23,48.79,-0.51,63.7,NA,NA,NA,58,7.17,33.73,-1.26,"a2",24.61,"E",NA,18.49,44.42,"C",55.63
1916,106.67,48.76,-0.76,61.2,28.4,6.57,16.39,55,6.97,44.6,0.31,"a5",18.49,"G",16.89,18.62,44.33,"B",55.37
1917,63.19,48.7,-0.99,60.7,30.99,7.32,16.39,59,8.68,48.19,0.22,"a4",30.84,"H",16.88,18.71,44.03,"C",54.97
1918,67.93,48.56,-0.93,61.3,NA,NA,NA,58,7.02,14.44,-4.48,"a3",15.61,"H",NA,18.79,43.73,"B",54.45
1919,40.47,48.43,-0.99,61.7,12.46,8.21,16.39,55,7.55,21.44,1.42,"a5",25.39,"F",16.81,18.85,43.46,"C",54.03
1920,157.23,48.2,-0.75,62.7,19.76,5.59,16.39,57,6.92,31.57,0.03,"a5",24.21,"D",16.79,18.89,43.21,"C",53.59
1921,20.45,47.97,0.02,61.4,15.12,8.86,16.39,63,7.78,26.47,2.66,"a3",26.68,"I",16.81,18.98,43.1,"C",53.16
1922,18.82,47.83,-0.75,58.6,8.88,8.2,16.39,62,8.17,15.26,-1.27,"a3",26.6,"E",16.81,19.07,42.97,"C",52.83
1923,258.73,47.66,-0.66,62.3,22.92,5.78,16.39,58,7.21,35.26,-2.15,"a3",25.22,"E",16.8,19.12,42.81,"C",52.61
1924,117.86,47.59,-0.78,60.7,17.53,6.22,16.39,55,6.07,28.51,-0.93,"a5",15.38,"F",16.81,19.2,42.79,"B",52.48
1925,139.76,47.47,-0.76,61.5,25.28,7.69,16.39,56,6.59,40.13,1.38,"a5",23.98,"D",16.81,19.25,42.81,"C",52.44
1926,217.86,47.4,-0.64,62.6,31.25,6.75,16.39,54,6.7,47.78,0.44,"a5",24.73,"F",16.81,19.34,42.77,"C",52.28
1927,55.52,47.29,-0.91,61,15.03,7.47,16.39,57,7.14,25.58,-0.17,"a5",31.7,"F",16.81,19.39,42.81,"D",52.09
1928,257.73,47.29,-0.51,61.5,18.3,5.89,16.32,56,7.27,25.68,-1.53,"a5",16.88,"H",16.81,19.52,42.86,"B",51.87
1929,27.9,47.23,-1,63,20.74,7.97,16.32,58,7.76,34.73,0.91,"a4",19.52,"E",16.8,19.6,42.88,"B",51.42
1930,285.71,47.2,-0.66,62.4,19.86,5.91,16.36,55,6.88,28.61,-1.21,"a5",23.33,"E",16.82,19.71,42.83,"C",51.2
1931,68.19,47.2,-0.94,57.6,12.7,7.45,16.36,56,6.43,20.84,-3.81,"a2",21.82,"D",16.82,19.79,42.75,"C",51.09
1932,311.53,47.13,-0.52,61.5,NA,NA,NA,56,5.86,30.46,0.13,"a5",14.58,"E",NA,19.77,42.61,"B",50.97
1933,198.61,47.06,-0.65,58.6,NA,NA,NA,61,7.04,26.35,-2.67,"a3",16.78,"F",NA,19.79,42.4,"B",50.79
1934,52.22,47,-0.99,61.7,11.62,7.36,16.39,58,7.51,19.29,-2.09,"a4",24.95,"E",16.87,19.79,42.11,"C",50.53
1935,153.37,46.66,-0.81,62.4,21.99,6.54,16.36,58,7.32,35.19,-1.45,"a4",25.76,"G",16.88,19.87,41.67,"C",50.05
1936,300.3,46.49,-0.62,63.4,17.75,5.89,16.39,56,6.21,18.51,-6.19,"a2",13.11,"J",16.88,19.9,41.49,"B",49.83
1937,229.36,46.26,-0.52,61.8,18.25,4.93,16.39,59,6.8,26.82,-0.14,"a4",16.24,"E",16.88,19.99,41.3,"B",49.66
1938,246.61,46.13,-0.6,59.5,16.68,6.41,16.39,59,7.27,20.49,-4.79,"a3",15.99,"E",16.87,20.02,41.1,"B",49.55
1939,62.48,45.97,-0.91,61.1,17.64,6.34,16.29,59,7.82,29.71,-0.71,"a5",19.16,"E",16.86,20.09,40.95,"B",49.47
1940,122.17,45.83,-0.79,61.6,14.46,6.56,16.29,61,7.56,22.32,-2.78,"a4",25.15,"E",16.88,20.09,40.82,"C",49.37
1941,142.76,45.63,-0.77,61.3,19.04,7.09,16.29,55,6.81,30.61,-0.51,"a5",17.01,"H",16.89,20.12,40.54,"B",48.97
1942,37.93,45.47,-1,62.9,7.7,6.85,16.29,61,8.15,9.95,-4.06,"a4",25.51,"G",16.89,20.1,40.38,"C",48.8
1943,44.64,45.33,-1,59.3,15.34,7.04,16.29,64,6.92,26.34,-3.71,"a2",24.01,"E",16.89,20.11,40.23,"C",48.68
1944,99.01,45.26,-0.76,58.6,15.72,6.16,16.29,65,7.46,25.71,-4.14,"a2",32.84,"E",16.89,20.19,40.12,"D",48.48
1945,12.55,44.9,0.02,60.3,15.34,9.2,16.29,62,8.87,26.97,5.45,"a4",21.15,"I",16.89,20.28,39.88,"B",48.23
1946,40.92,44.79,-1,61.3,17.25,8.01,16.29,53,7.68,29.44,1.58,"a5",18.91,"I",16.89,20.32,39.79,"B",48.24
1947,171.97,44.73,-0.72,60.8,NA,NA,NA,56,6.99,35.98,1.25,"a5",24.8,"G",NA,20.4,39.77,"C",48.28
1948,320,44.66,-0.52,63.2,20.72,6.24,16.29,56,5.79,29.5,-4.49,"a2",14.28,"G",16.89,20.46,39.7,"B",48.2
1949,52.58,44.47,-0.93,61.1,24.87,7.02,16.29,56,7.54,40.22,0.36,"a5",34.5,"H",16.89,20.55,39.58,"D",48.17
1950,400,44.37,-0.51,63.5,21.44,6.74,16.29,57,7.64,27.79,-5.11,"a2",25.01,"F",16.89,20.6,39.5,"C",48.29
1951,550.96,44.2,-0.52,62.7,26.98,5.89,16.29,59,8.07,37.68,-2.7,"a3",27.38,"J",16.89,20.63,39.4,"C",47.66
1952,72.02,44.2,-0.91,64.1,12.45,6.97,16.29,59,6.77,20.12,-4.61,"a2",15.96,"E",16.89,20.62,39.34,"B",47.56
1953,116.01,44.16,-0.79,61.8,NA,NA,NA,54,7.37,19.98,-1.18,"a5",16.89,"F",NA,20.6,39.23,"B",47.42
1954,46.85,44.09,-0.99,60.9,17,6.79,16.29,59,7.61,28.96,-2.68,"a3",18.71,"G",16.89,20.6,39.15,"B",47.4
1955,144.09,44,-0.66,61.8,17.72,6.94,16.29,57,6.65,28.26,-0.92,"a5",16.44,"D",16.89,20.6,39.05,"B",47.31
1956,209.21,44,-0.56,61.9,19.87,4.43,16.29,58,6.66,30.77,2.26,"a4",16.54,"E",16.89,20.64,38.88,"B",47.12
1957,193.61,43.9,-0.56,62.1,15.72,5.63,16.29,55,6.66,21.63,-1.52,"a5",15.3,"D",16.89,20.69,38.72,"B",46.99
1958,87.87,43.77,-0.93,62.7,22.57,7.84,16.29,57,7.52,36.75,1.59,"a5",26.6,"F",16.89,20.75,38.56,"C",46.82
1959,21.3,43.56,-0.72,61.2,11.89,8.86,16.29,55.9,8.32,21.05,2.11,"a3",27.75,"H",16.89,20.79,38.4,"C",46.53
1960,21.42,43.26,-0.66,61.7,16.6,7.33,16.29,56,8.74,28.75,-0.02,"a5",29.76,"I",16.89,20.89,38.09,"C",46.27
1961,78.68,42.97,-0.96,61.4,14.71,6.43,16.29,59,7.78,24.41,-4.32,"a2",26.26,"E",16.9,20.84,37.83,"C",46.35
1962,76.54,42.83,-0.94,63,13.31,7.22,16.29,57,7.66,21.76,-1.12,"a5",17.93,"I",16.93,20.79,37.79,"B",46.38
1963,231.75,42.7,-0.51,62.6,NA,NA,NA,56,7.03,26.43,-2.44,"a3",9.61,"G",NA,20.79,37.78,"A",46.3
1964,44.98,42.63,-1,61.7,12.72,8.56,16.29,58,7.33,21.77,1.76,"a4",24.75,"F",16.89,20.79,37.84,"C",46.37
1965,31.05,42.96,-1,62,8.79,6.41,16.29,58,7.77,14.13,-3.41,"a4",17.37,"G",16.92,20.79,38.16,"B",46.75
1966,185.36,45.46,-0.65,62,16.45,5.67,16.39,55,7.18,24.22,-1.12,"a5",16.8,"E",16.96,20.79,38.6,"B",47.46
1967,70.25,46.36,-0.94,61.1,24.18,7.42,16.5,59,8.11,39.15,-0.16,"a4",28.57,"D",16.99,20.81,38.9,"C",47.98
1968,213.68,46.66,-0.54,62.4,19.69,5.89,16.5,56,7.06,30.33,-0.72,"a5",17.28,"G",17,20.79,39.05,"B",47.98
1969,32.31,46.86,-1,61.2,9.21,7.25,16.5,61,9.45,15.06,-3.73,"a3",20.86,"D",16.98,20.79,39.16,"B",48.64
1970,23.59,47.03,-0.71,62.7,10.45,8.62,16.5,56,8.92,18.25,2.7,"a5",20.29,"J",17,20.79,39.27,"B",49.58
1971,183.65,47.09,-0.82,61.5,21.84,6.48,16.5,55,7.6,34.56,-0.57,"a5",26.48,"J",17,20.79,39.36,"C",49.96
1972,114.09,47.26,-0.78,62,11.63,5.9,16.5,55,7.29,13.84,-2.84,"a5",22.92,"D",17,20.73,39.41,"C",50.45
1973,396.04,47.4,-0.59,61.6,21.08,5.43,16.5,58,6.83,26.6,-3.22,"a3",15.54,"I",17,20.7,39.49,"B",50.61
1974,107.7,47.47,-0.78,62.3,15.81,6.03,16.5,56,7.49,25.64,-1.07,"a5",17.94,"D",17,20.7,39.5,"B",50.78
1975,333.33,47.53,-0.51,61.6,26.51,6.21,16.6,54,7.09,40.16,-2.25,"a3",18.09,"E",17,20.65,39.5,"B",50.94
1976,123.08,47.59,-0.8,62.5,29.87,6.51,16.6,56,6.55,46.45,-1.6,"a3",17.74,"F",17,20.65,39.52,"B",50.95
1977,192.31,47.73,-0.91,63.9,15.35,6.89,16.6,60,8.41,20.43,-5.33,"a2",35.41,"F",17,20.63,39.59,"D",51.02
1978,20.18,47.86,-0.69,62.4,5.23,7.97,16.6,60,8.44,3.09,-3.13,"a4",25.28,"E",17,20.61,39.59,"C",51.01
1979,104.44,47.93,-0.91,64,18.51,6.63,16.6,55,7.6,30.4,-3.76,"a2",26.27,"G",17,20.6,39.59,"C",51.05
1980,241.25,48.06,-0.56,62,22.94,6.89,16.6,56,6.46,35.55,-0.45,"a5",16.57,"E",17,20.6,39.59,"B",51.01
1981,274.35,48.23,-0.59,62,20.08,5.51,16.6,59,6.5,29.52,-1.41,"a4",15.86,"I",17,20.53,39.59,"B",51
1982,105.43,48.4,-0.89,60.2,13.73,6.35,16.6,61,6.99,21.41,-4.81,"a2",23.39,"F",17,20.5,39.6,"C",51.01
1983,74.24,48.5,-0.92,60.8,15.12,6.58,16.6,58,7.32,25.28,-2.2,"a4",17.68,"F",17.02,20.5,39.66,"B",51.11
1984,42.09,48.66,-1,62.1,21.2,7.21,16.63,55,7.28,35.24,0.26,"a5",25.85,"G",17.01,20.5,39.7,"C",51.22
1985,222.72,48.9,-0.66,62.2,16.47,6.68,16.7,57,7.79,21.99,-2.34,"a5",25.25,"H",17,20.43,39.7,"C",51.42
